Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain,estGagnant
2007-06-15,6,40,34,15,48,8,6,0,26938896,False
2007-06-15,29,16,35,25,41,6,4,0,26938896,False
2007-06-15,27,32,28,39,31,11,3,0,26938896,False
2007-06-15,31,32,11,17,45,9,7,0,26938896,False
2007-06-15,5,14,40,7,21,3,8,1,26938896,True
2007-06-22,14,18,29,22,24,3,9,0,15000000,False
2007-06-22,47,16,24,33,28,11,4,0,15000000,False
2007-06-22,24,49,16,42,36,7,6,0,15000000,False
2007-06-22,22,17,16,11,34,5,6,0,15000000,True
2007-06-22,38,18,14,10,13,4,6,0,15000000,False
2007-06-29,41,20,14,40,26,3,8,0,26816658,False
2007-06-29,26,44,48,2,32,8,5,0,26816658,False
2007-06-29,40,24,10,37,26,2,3,0,26816658,False
2007-06-29,42,15,45,38,35,10,2,0,26816658,False
2007-06-29,28,8,33,45,12,1,3,0,26816658,True
2007-07-09,37,24,5,9,14,10,9,0,15000000,False
2007-07-09,38,23,15,46,22,10,5,0,15000000,False
2007-07-09,42,22,4,12,21,3,5,0,15000000,False
2007-07-09,42,3,34,2,33,5,3,1,15000000,True
2007-07-09,30,49,10,42,26,1,3,0,15000000,False
2007-07-12,48,43,4,2,32,1,7,1,27552424,True
2007-07-12,10,19,29,16,20,7,11,0,27552424,False
2007-07-12,48,22,32,40,16,10,1,0,27552424,False
2007-07-12,3,17,30,44,49,6,5,0,27552424,False
2007-07-12,14,21,26,40,17,4,10,0,27552424,False
2007-07-13,13,9,31,15,48,6,3,1,56945074,True
2007-07-13,10,34,25,11,47,5,7,0,56945074,False
2007-07-13,16,37,30,46,24,3,5,0,56945074,False
2007-07-13,15,36,10,19,3,8,2,0,56945074,False
2007-07-13,7,20,18,36,27,7,11,0,56945074,False
2007-07-20,50,26,10,21,25,9,4,0,15000000,True
2007-07-20,19,27,4,23,13,5,11,0,15000000,False
2007-07-20,9,31,17,2,18,4,7,0,15000000,False
2007-07-20,35,45,44,28,8,6,9,0,15000000,False
2007-07-20,5,33,13,29,3,8,9,0,15000000,False
2007-07-27,4,29,21,1,41,8,7,0,27731341,True
2007-07-27,21,24,16,4,11,2,6,0,27731341,False
2007-07-27,2,42,18,20,6,1,5,0,27731341,False
2007-07-27,18,19,22,39,5,9,11,0,27731341,False
2007-07-27,3,25,18,40,8,7,4,0,27731341,False
2007-08-06,30,19,10,29,13,11,10,0,15000000,False
2007-08-06,47,45,25,33,3,5,11,0,15000000,False
2007-08-06,31,29,35,4,32,8,9,0,15000000,False
2007-08-06,2,9,1,25,37,11,3,0,15000000,False
2007-08-06,15,17,25,45,1,8,2,0,15000000,True
2007-08-17,44,21,38,30,29,4,5,0,15000000,False
2007-08-17,25,22,11,31,30,9,5,0,15000000,False
2007-08-17,37,10,41,49,46,5,7,0,15000000,False
2007-08-17,16,18,41,27,39,5,2,0,15000000,False
2007-08-17,2,13,42,3,38,7,8,0,15000000,True
2007-08-24,20,35,18,11,14,4,2,0,26677818,False
2007-08-24,29,44,1,19,39,2,6,0,26677818,False
2007-08-24,16,3,42,1,48,2,3,0,26677818,True
2007-08-24,23,42,41,5,29,4,3,0,26677818,False
2007-08-24,47,11,25,15,46,11,9,0,26677818,False
2007-08-31,22,37,23,18,6,6,5,1,39496528,True
2007-08-31,13,32,47,45,15,5,7,0,39496528,False
2007-08-31,37,46,38,2,17,4,5,0,39496528,False
2007-08-31,10,42,41,43,4,11,4,0,39496528,False
2007-08-31,21,33,44,6,37,2,11,0,39496528,False
2007-09-02,36,16,46,30,14,8,2,1,100000000,True
2007-09-02,47,6,13,22,43,1,8,0,100000000,False
2007-09-02,29,26,17,22,16,9,8,0,100000000,False
2007-09-02,9,19,6,15,27,9,1,0,100000000,False
2007-09-02,42,27,17,29,26,5,1,0,100000000,False
2007-09-03,43,25,3,2,48,9,6,0,15000000,True
2007-09-03,23,13,47,14,7,6,11,0,15000000,False
2007-09-03,38,36,33,11,25,11,5,0,15000000,False
2007-09-03,40,33,42,21,48,8,9,0,15000000,False
2007-09-03,49,46,34,12,18,8,5,0,15000000,False
2007-09-11,29,3,8,11,23,4,1,0,15000000,False
2007-09-11,20,46,23,1,24,10,1,0,15000000,False
2007-09-11,27,1,3,26,10,1,2,0,15000000,False
2007-09-11,45,23,35,27,4,1,4,0,15000000,False
2007-09-11,14,25,36,5,22,6,5,2,15000000,True
2007-09-14,46,1,40,37,28,7,11,0,15000000,False
2007-09-14,12,31,8,26,40,2,3,0,15000000,False
2007-09-14,3,46,32,10,48,7,2,0,15000000,False
2007-09-14,33,29,5,9,11,7,9,0,15000000,True
2007-09-14,38,27,25,18,33,9,1,0,15000000,False
2007-09-21,35,37,17,1,32,8,1,1,27247062,True
2007-09-21,45,3,25,49,5,1,5,0,27247062,False
2007-09-21,9,4,23,12,21,6,3,0,27247062,False
2007-09-21,36,10,38,42,12,9,8,0,27247062,False
2007-09-21,9,22,14,35,7,9,6,0,27247062,False
2007-09-28,22,34,44,30,35,4,5,0,130000000,True
2007-09-28,18,16,42,29,40,3,5,0,130000000,False
2007-09-28,38,9,26,42,41,2,4,0,130000000,False
2007-09-28,8,20,11,35,43,1,2,0,130000000,False
2007-09-28,18,7,42,40,4,6,9,0,130000000,False
2007-10-08,40,43,49,42,23,6,2,1,52630236,True
2007-10-08,4,31,3,48,10,8,11,0,52630236,False
2007-10-08,31,4,39,19,8,11,2,0,52630236,False
2007-10-08,1,37,3,25,8,3,9,0,52630236,False
2007-10-08,46,20,40,6,47,4,11,0,52630236,False
2007-10-19,7,18,34,35,40,7,8,0,15000000,True
2007-10-19,10,37,35,4,33,6,11,0,15000000,False
2007-10-19,27,30,26,15,29,8,6,0,15000000,False
2007-10-19,32,45,23,24,25,4,5,0,15000000,False
2007-10-19,17,10,23,32,36,5,2,0,15000000,False
2007-10-26,7,3,17,31,27,1,9,0,27610682,False
2007-10-26,37,18,44,47,17,7,3,0,27610682,False
2007-10-26,12,31,41,47,32,2,4,0,27610682,False
2007-10-26,26,27,19,37,28,3,2,0,27610682,False
2007-10-26,20,7,38,40,43,8,1,0,27610682,True
2007-11-05,12,26,49,7,29,6,2,3,53347664,True
2007-11-05,25,16,11,42,26,1,10,0,53347664,False
2007-11-05,11,36,15,26,16,11,2,0,53347664,False
2007-11-05,39,43,31,12,46,11,8,0,53347664,False
2007-11-05,21,47,11,49,6,8,5,0,53347664,False
2007-11-16,49,29,40,43,12,9,3,0,15000000,False
2007-11-16,19,42,1,28,39,9,5,0,15000000,False
2007-11-16,27,49,30,35,29,7,1,0,15000000,False
2007-11-16,31,46,3,15,40,8,10,0,15000000,False
2007-11-16,23,18,33,37,9,1,8,0,15000000,True
2007-11-23,7,19,22,46,29,8,4,0,27375964,False
2007-11-23,22,2,48,29,10,9,3,1,27375964,True
2007-11-23,3,26,6,46,25,7,6,0,27375964,False
2007-11-23,45,31,35,20,25,3,10,0,27375964,False
2007-11-23,20,26,49,33,44,4,1,0,27375964,False
2007-11-30,28,10,21,12,9,6,3,0,15000000,False
2007-11-30,15,11,4,37,1,5,10,0,15000000,False
2007-11-30,29,48,38,25,35,2,5,0,15000000,False
2007-11-30,38,20,12,19,30,9,7,0,15000000,True
2007-11-30,6,22,34,31,49,3,8,0,15000000,False
2007-12-01,14,8,25,19,11,3,5,1,15000000,True
2007-12-01,18,28,32,17,6,11,9,0,15000000,False
2007-12-01,7,22,8,24,11,8,2,0,15000000,False
2007-12-01,16,49,36,39,23,3,11,0,15000000,False
2007-12-01,44,42,13,45,34,6,1,0,15000000,False
2007-12-10,36,47,21,32,46,3,4,2,15000000,True
2007-12-10,45,21,29,32,44,11,6,0,15000000,False
2007-12-10,16,17,20,23,38,6,1,0,15000000,False
2007-12-10,13,24,26,28,42,11,4,0,15000000,False
2007-12-10,6,39,14,18,42,2,7,0,15000000,False
2007-12-14,8,30,36,25,44,4,3,0,15000000,True
2007-12-14,38,48,5,47,36,10,7,0,15000000,False
2007-12-14,25,4,21,18,22,4,9,0,15000000,False
2007-12-14,25,1,5,16,45,4,7,0,15000000,False
2007-12-14,38,33,12,35,25,4,6,0,15000000,False
2007-12-21,37,7,44,28,9,7,6,1,27716872,True
2007-12-21,41,14,11,33,3,9,6,0,27716872,False
2007-12-21,40,2,22,44,17,6,8,0,27716872,False
2007-12-21,47,30,19,13,16,5,2,0,27716872,False
2007-12-21,11,10,21,9,14,11,1,0,27716872,False
2007-12-28,24,7,37,27,5,2,10,0,15000000,False
2007-12-28,47,48,46,34,42,3,1,0,15000000,False
2007-12-28,23,9,13,6,16,2,8,0,15000000,False
2007-12-28,16,41,46,47,17,10,7,0,15000000,False
2007-12-28,45,31,20,22,21,9,7,0,15000000,True
2008-01-02,30,49,45,47,22,4,9,0,15000000,True
2008-01-02,4,20,16,43,29,7,9,0,15000000,False
2008-01-02,10,18,47,17,8,3,7,0,15000000,False
2008-01-02,15,9,26,24,19,9,2,0,15000000,False
2008-01-02,21,44,49,13,31,4,6,0,15000000,False
2008-01-08,7,39,18,46,2,1,7,0,27010082,False
2008-01-08,46,49,44,24,1,10,1,0,27010082,False
2008-01-08,25,40,22,50,1,1,8,0,27010082,True
2008-01-08,17,32,25,2,30,6,7,0,27010082,False
2008-01-08,20,25,10,24,33,10,7,0,27010082,False
2008-01-18,46,40,16,14,23,8,4,0,57437748,True
2008-01-18,35,32,31,10,6,3,5,0,57437748,False
2008-01-18,23,7,18,43,26,3,1,0,57437748,False
2008-01-18,49,11,13,19,3,1,3,0,57437748,False
2008-01-18,6,34,29,10,39,6,11,0,57437748,False
2008-01-25,43,3,39,40,42,2,5,0,76611580,False
2008-01-25,23,42,36,2,6,2,4,0,76611580,False
2008-01-25,35,7,31,4,27,10,11,0,76611580,False
2008-01-25,7,47,22,36,41,11,7,0,76611580,False
2008-01-25,2,19,9,45,6,7,8,1,76611580,True
2008-02-05,11,28,44,14,15,9,6,0,27290983,False
2008-02-05,7,18,38,31,2,8,6,0,27290983,False
2008-02-05,37,20,48,45,3,2,10,0,27290983,False
2008-02-05,4,9,7,35,6,8,2,0,27290983,False
2008-02-05,26,48,45,37,2,8,4,0,27290983,True
2008-02-15,28,10,23,17,33,7,3,0,15000000,False
2008-02-15,27,45,12,29,46,7,4,0,15000000,True
2008-02-15,23,32,35,14,47,7,1,0,15000000,False
2008-02-15,17,27,24,39,26,3,6,0,15000000,False
2008-02-15,41,26,28,43,21,10,2,0,15000000,False
2008-02-22,11,48,35,5,36,9,2,0,28912566,False
2008-02-22,27,15,16,8,44,1,8,0,28912566,False
2008-02-22,24,10,47,4,45,5,1,0,28912566,False
2008-02-22,46,50,4,27,32,8,9,1,28912566,True
2008-02-22,41,3,19,35,38,7,1,0,28912566,False
2008-02-29,37,47,49,40,12,9,2,1,15000000,True
2008-02-29,20,45,9,37,21,10,9,0,15000000,False
2008-02-29,9,8,39,29,19,10,6,0,15000000,False
2008-02-29,31,42,15,14,2,1,6,0,15000000,False
2008-02-29,4,33,11,32,9,6,3,0,15000000,False
2008-03-10,4,38,13,19,23,2,3,0,15000000,True
2008-03-10,36,6,35,15,32,4,8,0,15000000,False
2008-03-10,39,22,34,31,35,9,1,0,15000000,False
2008-03-10,23,27,24,26,46,11,3,0,15000000,False
2008-03-10,9,1,10,6,5,8,3,0,15000000,False
2008-03-14,23,16,7,49,29,2,4,0,28239959,False
2008-03-14,16,31,8,32,21,3,5,0,28239959,False
2008-03-14,13,48,35,21,25,4,8,1,28239959,True
2008-03-14,23,47,26,35,39,9,7,0,28239959,False
2008-03-14,40,14,3,10,46,11,6,0,28239959,False
2008-03-21,10,2,22,18,36,6,4,1,15000000,True
2008-03-21,48,37,22,21,40,9,5,0,15000000,False
2008-03-21,4,7,22,25,20,4,5,0,15000000,False
2008-03-21,29,20,13,36,16,3,7,0,15000000,False
2008-03-21,23,33,42,17,1,5,3,0,15000000,False
2008-03-28,25,10,44,2,28,4,11,0,15000000,False
2008-03-28,39,9,29,5,17,3,6,0,15000000,True
2008-03-28,32,14,12,20,41,1,3,0,15000000,False
2008-03-28,41,8,18,44,48,6,3,0,15000000,False
2008-03-28,30,40,2,38,16,1,3,0,15000000,False
2008-04-01,41,43,32,20,33,4,2,0,26917710,False
2008-04-01,38,3,15,14,28,10,11,0,26917710,False
2008-04-01,47,6,17,31,23,1,3,0,26917710,False
2008-04-01,41,24,10,12,25,3,5,0,26917710,True
2008-04-01,37,7,29,21,34,8,2,0,26917710,False
2008-04-04,48,34,49,39,38,3,2,0,28004694,False
2008-04-04,18,37,47,13,11,6,1,0,28004694,True
2008-04-04,9,12,48,44,24,5,11,0,28004694,False
2008-04-04,42,13,47,45,31,1,5,0,28004694,False
2008-04-04,14,6,44,40,15,5,11,0,28004694,False
2008-04-07,25,21,48,45,33,7,3,0,15000000,False
2008-04-07,31,43,32,38,47,6,7,0,15000000,False
2008-04-07,43,5,36,34,35,10,1,0,15000000,False
2008-04-07,10,45,13,18,32,3,2,0,15000000,False
2008-04-07,19,22,48,7,27,7,5,1,15000000,True
2008-04-18,40,33,27,11,34,10,7,0,58367681,False
2008-04-18,41,31,18,3,33,10,3,0,58367681,False
2008-04-18,47,13,48,44,16,11,10,0,58367681,False
2008-04-18,27,6,7,50,3,5,9,1,58367681,True
2008-04-18,13,42,44,3,25,10,11,0,58367681,False
2008-04-25,4,30,26,19,27,8,3,0,15000000,True
2008-04-25,3,14,20,37,45,7,2,0,15000000,False
2008-04-25,35,5,6,48,43,8,4,0,15000000,False
2008-04-25,11,12,31,18,17,7,4,0,15000000,False
2008-04-25,48,6,3,10,13,3,5,0,15000000,False
2008-05-09,36,31,23,42,49,5,1,0,119349706,False
2008-05-09,28,37,45,16,7,7,5,0,119349706,False
2008-05-09,18,49,25,14,1,11,3,0,119349706,False
2008-05-09,20,23,31,13,22,9,8,0,119349706,False
2008-05-09,17,12,39,16,7,3,8,2,119349706,True
2008-05-12,35,8,21,45,4,5,8,1,15000000,True
2008-05-12,34,29,44,11,8,3,8,0,15000000,False
2008-05-12,6,3,14,35,7,4,2,0,15000000,False
2008-05-12,48,3,41,31,29,3,2,0,15000000,False
2008-05-12,3,18,43,31,23,1,6,0,15000000,False
2008-05-16,6,38,9,25,15,4,9,1,55609411,True
2008-05-16,45,48,41,25,5,10,5,0,55609411,False
2008-05-16,17,22,32,7,43,8,6,0,55609411,False
2008-05-16,39,1,20,17,8,9,6,0,55609411,False
2008-05-16,38,27,3,6,23,5,11,0,55609411,False
2008-05-23,17,15,31,20,33,11,2,0,15000000,False
2008-05-23,5,38,9,19,21,1,7,4,15000000,True
2008-05-23,6,13,41,45,38,11,3,0,15000000,False
2008-05-23,13,38,42,8,31,4,11,0,15000000,False
2008-05-23,49,35,48,20,44,1,3,0,15000000,False
2008-05-30,14,20,49,7,5,8,2,1,15000000,True
2008-05-30,12,47,35,36,10,7,11,0,15000000,False
2008-05-30,2,13,7,33,41,6,10,0,15000000,False
2008-05-30,42,31,20,34,12,7,10,0,15000000,False
2008-05-30,6,25,28,8,19,10,5,0,15000000,False
2008-06-06,21,40,19,50,7,2,9,0,15000000,True
2008-06-06,12,49,32,11,2,7,3,0,15000000,False
2008-06-06,10,44,29,34,19,7,3,0,15000000,False
2008-06-06,30,34,22,48,37,9,1,0,15000000,False
2008-06-06,18,40,27,17,5,8,1,0,15000000,False
2008-06-13,38,49,21,14,1,3,4,0,29947069,False
2008-06-13,30,44,7,36,31,1,4,0,29947069,False
2008-06-13,23,16,37,10,9,10,1,0,29947069,False
2008-06-13,16,37,44,50,13,9,1,0,29947069,True
2008-06-13,3,28,6,47,35,7,9,0,29947069,False
2008-06-20,7,16,33,36,15,7,6,0,43334864,False
2008-06-20,1,31,3,40,22,9,5,0,43334864,False
2008-06-20,11,8,36,37,45,3,5,0,43334864,True
2008-06-20,20,15,34,3,2,8,2,0,43334864,False
2008-06-20,12,15,39,43,10,1,5,0,43334864,False
2008-06-27,13,48,5,16,11,8,4,0,58278337,False
2008-06-27,37,19,28,36,21,10,3,0,58278337,False
2008-06-27,1,21,8,34,16,2,11,0,58278337,False
2008-06-27,20,44,5,50,26,5,7,1,58278337,True
2008-06-27,13,1,20,12,30,2,11,0,58278337,False
2008-07-03,10,24,7,15,8,8,11,0,15000000,False
2008-07-03,16,14,19,12,30,4,10,0,15000000,False
2008-07-03,33,2,29,4,27,5,8,0,15000000,False
2008-07-03,29,11,3,46,12,9,1,0,15000000,False
2008-07-03,14,17,7,35,2,6,1,0,15000000,True
2008-07-11,17,4,29,18,24,2,5,0,15000000,False
2008-07-11,17,45,16,31,13,5,2,0,15000000,False
2008-07-11,15,36,13,20,28,4,9,0,15000000,False
2008-07-11,41,37,46,19,13,2,1,0,15000000,False
2008-07-11,9,1,17,12,18,3,4,1,15000000,True
2008-07-18,35,3,2,8,6,4,11,0,15000000,False
2008-07-18,44,11,32,8,37,7,8,0,15000000,False
2008-07-18,16,14,44,10,29,6,5,1,15000000,True
2008-07-18,12,24,2,14,47,6,11,0,15000000,False
2008-07-18,39,6,26,2,27,3,6,0,15000000,False
2008-07-25,2,21,9,35,43,2,10,0,15000000,False
2008-07-25,44,49,17,8,29,4,5,0,15000000,False
2008-07-25,1,31,42,9,17,10,8,0,15000000,False
2008-07-25,29,7,15,24,11,7,2,0,15000000,True
2008-07-25,24,31,32,30,39,5,1,0,15000000,False
2008-08-02,31,12,41,35,14,1,8,0,130000000,False
2008-08-02,6,22,46,14,40,1,7,0,130000000,False
2008-08-02,46,33,45,10,12,9,3,0,130000000,False
2008-08-02,17,38,28,44,30,1,4,0,130000000,True
2008-08-02,25,41,26,34,22,4,8,0,130000000,False
2008-08-08,9,37,33,13,16,1,8,0,40358795,False
2008-08-08,42,29,20,25,9,6,3,0,40358795,False
2008-08-08,5,44,32,31,19,9,4,0,40358795,False
2008-08-08,27,49,19,45,37,9,1,0,40358795,False
2008-08-08,15,5,16,45,4,7,4,0,40358795,True
2008-08-15,29,13,43,45,48,5,6,0,54127607,False
2008-08-15,18,11,17,26,31,6,5,0,54127607,True
2008-08-15,17,27,31,48,20,10,1,0,54127607,False
2008-08-15,45,46,48,24,42,8,7,0,54127607,False
2008-08-15,22,11,26,38,7,3,7,0,54127607,False
2008-08-22,50,27,29,39,7,7,5,0,70754953,True
2008-08-22,12,18,33,7,15,2,10,0,70754953,False
2008-08-22,41,20,5,27,1,9,10,0,70754953,False
2008-08-22,4,8,11,35,25,8,6,0,70754953,False
2008-08-22,11,22,29,24,39,6,7,0,70754953,False
2008-08-29,42,7,35,26,10,6,5,0,91223351,False
2008-08-29,18,44,24,26,9,10,8,0,91223351,False
2008-08-29,2,20,37,25,39,8,5,0,91223351,True
2008-08-29,47,29,19,34,23,7,2,0,91223351,False
2008-08-29,23,13,12,24,36,6,9,0,91223351,False
2008-09-05,8,9,42,40,45,7,6,0,40624869,True
2008-09-05,10,21,43,31,39,2,3,0,40624869,False
2008-09-05,20,18,9,29,24,10,2,0,40624869,False
2008-09-05,35,2,14,12,40,4,8,0,40624869,False
2008-09-05,36,8,6,17,34,2,4,0,40624869,False
2008-09-19,4,8,21,18,40,4,7,0,15000000,False
2008-09-19,14,16,19,31,20,9,6,0,15000000,True
2008-09-19,38,49,29,36,16,11,9,0,15000000,False
2008-09-19,43,46,8,28,35,8,11,0,15000000,False
2008-09-19,29,32,12,15,31,5,1,0,15000000,False
2008-09-26,19,12,30,24,17,4,11,0,130000000,False
2008-09-26,31,29,33,14,37,2,1,0,130000000,True
2008-09-26,20,16,44,39,43,2,3,0,130000000,False
2008-09-26,17,31,34,13,11,1,6,0,130000000,False
2008-09-26,16,12,26,21,45,10,5,0,130000000,False
2008-10-10,24,27,2,37,6,9,4,0,29068081,False
2008-10-10,2,26,38,4,11,5,2,0,29068081,False
2008-10-10,15,31,22,4,41,6,1,1,29068081,True
2008-10-10,47,3,12,45,5,4,9,0,29068081,False
2008-10-10,4,28,10,29,37,11,10,0,29068081,False
2008-10-17,47,8,48,17,22,2,1,0,15000000,False
2008-10-17,6,10,23,28,4,10,1,0,15000000,False
2008-10-17,18,23,17,44,40,8,11,0,15000000,False
2008-10-17,5,9,16,48,36,7,10,0,15000000,False
2008-10-17,50,12,10,3,42,1,5,0,15000000,True
2008-10-24,45,7,15,16,17,6,9,0,28282482,True
2008-10-24,1,15,16,33,17,1,10,0,28282482,False
2008-10-24,43,5,25,18,7,1,9,0,28282482,False
2008-10-24,48,9,7,13,1,9,10,0,28282482,False
2008-10-24,10,4,23,36,21,7,11,0,28282482,False
2008-10-31,34,25,3,41,18,5,2,2,42831306,True
2008-10-31,34,12,33,31,46,4,3,0,42831306,False
2008-10-31,29,3,17,16,45,5,2,0,42831306,False
2008-10-31,25,20,8,39,24,1,4,0,42831306,False
2008-10-31,26,49,5,2,33,7,3,0,42831306,False
2008-11-01,24,36,50,8,49,4,8,0,40754255,True
2008-11-01,16,1,13,8,40,4,1,0,40754255,False
2008-11-01,3,33,35,4,28,11,5,0,40754255,False
2008-11-01,22,5,27,33,48,6,10,0,40754255,False
2008-11-01,27,1,49,18,44,3,1,0,40754255,False
2008-11-04,23,20,12,37,26,1,9,0,42346692,False
2008-11-04,24,42,46,10,19,9,5,0,42346692,False
2008-11-04,50,30,25,45,6,5,7,0,42346692,True
2008-11-04,44,19,32,41,38,11,1,0,42346692,False
2008-11-04,13,43,1,38,32,4,6,0,42346692,False
2008-11-07,32,4,46,17,20,2,6,0,15000000,False
2008-11-07,44,39,36,48,9,3,4,0,15000000,False
2008-11-07,18,40,2,7,49,7,1,0,15000000,False
2008-11-07,30,5,26,20,14,6,11,0,15000000,False
2008-11-07,37,19,11,13,9,3,4,1,15000000,True
2008-11-14,14,26,10,8,21,4,3,1,15000000,True
2008-11-14,11,6,47,7,46,11,3,0,15000000,False
2008-11-14,5,21,25,30,11,10,7,0,15000000,False
2008-11-14,35,40,7,42,28,11,6,0,15000000,False
2008-11-14,30,33,3,35,41,9,3,0,15000000,False
2008-11-21,27,48,43,41,1,9,1,0,15000000,False
2008-11-21,26,33,41,36,7,8,3,0,15000000,False
2008-11-21,44,45,6,21,16,5,9,0,15000000,False
2008-11-21,22,21,17,3,40,6,7,0,15000000,False
2008-11-21,50,49,21,9,14,8,3,0,15000000,True
2008-11-28,26,49,4,33,3,7,3,0,28044446,False
2008-11-28,2,24,37,13,16,4,10,0,28044446,False
2008-11-28,18,12,30,1,14,6,5,0,28044446,False
2008-11-28,8,25,11,41,16,4,2,1,28044446,True
2008-11-28,5,43,46,36,33,2,6,0,28044446,False
2008-12-09,23,33,37,19,50,7,3,1,15000000,True
2008-12-09,42,26,41,8,20,6,5,0,15000000,False
2008-12-09,7,1,11,8,5,7,1,0,15000000,False
2008-12-09,37,25,39,22,21,9,1,0,15000000,False
2008-12-09,48,3,33,41,4,8,5,0,15000000,False
2008-12-12,21,39,15,10,17,4,1,0,15000000,False
2008-12-12,19,44,34,1,25,1,11,0,15000000,False
2008-12-12,23,34,42,48,25,1,5,0,15000000,False
2008-12-12,2,19,42,28,49,7,2,2,15000000,True
2008-12-12,26,16,31,23,43,1,8,0,15000000,False
2008-12-19,11,14,48,4,45,2,4,0,15000000,False
2008-12-19,6,19,8,45,23,9,5,0,15000000,False
2008-12-19,47,20,49,11,33,8,9,0,15000000,False
2008-12-19,24,3,15,18,2,3,11,0,15000000,False
2008-12-19,29,50,46,28,40,5,7,0,15000000,True
2008-12-26,44,26,2,1,50,1,7,0,26758047,True
2008-12-26,4,6,5,45,20,3,10,0,26758047,False
2008-12-26,31,13,29,47,23,10,1,0,26758047,False
2008-12-26,44,19,27,34,37,3,5,0,26758047,False
2008-12-26,43,13,45,47,4,5,8,0,26758047,False
2009-01-05,38,47,31,19,5,3,5,0,98731551,True
2009-01-05,10,47,43,24,2,9,7,0,98731551,False
2009-01-05,8,37,2,33,31,7,3,0,98731551,False
2009-01-05,16,43,47,18,29,6,5,0,98731551,False
2009-01-05,30,17,39,45,19,6,9,0,98731551,False
2009-01-16,4,46,31,19,17,2,10,0,15000000,False
2009-01-16,22,37,6,17,16,4,8,0,15000000,False
2009-01-16,50,22,17,3,49,3,6,1,15000000,True
2009-01-16,10,8,27,41,3,5,2,0,15000000,False
2009-01-16,45,33,20,28,22,1,3,0,15000000,False
2009-01-23,16,21,24,10,26,9,7,0,15000000,False
2009-01-23,38,47,27,14,39,6,11,0,15000000,False
2009-01-23,15,13,32,44,33,1,4,0,15000000,False
2009-01-23,36,49,33,40,32,2,8,0,15000000,True
2009-01-23,40,11,45,38,12,7,10,0,15000000,False
2009-01-30,4,34,35,46,29,5,8,1,28407448,True
2009-01-30,6,5,38,43,3,5,9,0,28407448,False
2009-01-30,38,37,42,8,18,5,4,0,28407448,False
2009-01-30,29,18,6,17,19,9,1,0,28407448,False
2009-01-30,16,34,47,44,39,8,11,0,28407448,False
2009-02-01,48,30,29,37,36,1,6,0,40425333,True
2009-02-01,1,19,38,23,30,8,4,0,40425333,False
2009-02-01,34,23,1,5,45,3,9,0,40425333,False
2009-02-01,22,37,26,48,49,4,3,0,40425333,False
2009-02-01,23,22,2,40,13,5,11,0,40425333,False
2009-02-10,32,17,43,36,16,7,11,0,15000000,False
2009-02-10,49,27,15,2,17,3,9,0,15000000,False
2009-02-10,44,29,24,23,22,5,1,0,15000000,True
2009-02-10,44,45,3,35,19,8,7,0,15000000,False
2009-02-10,38,32,19,23,9,1,3,0,15000000,False
2009-02-13,33,36,40,22,42,1,2,0,15000000,True
2009-02-13,47,25,12,8,18,1,6,0,15000000,False
2009-02-13,17,45,4,33,10,6,1,0,15000000,False
2009-02-13,4,47,15,29,22,6,11,0,15000000,False
2009-02-13,37,49,39,33,26,2,11,0,15000000,False
2009-02-20,18,4,1,16,40,4,1,0,28117227,False
2009-02-20,8,42,3,2,26,6,11,0,28117227,False
2009-02-20,28,44,21,27,5,4,11,0,28117227,False
2009-02-20,1,27,18,36,37,7,1,0,28117227,False
2009-02-20,13,48,9,12,14,1,2,0,28117227,True
2009-02-27,42,33,32,9,7,3,11,0,43037732,False
2009-02-27,5,39,40,16,42,1,3,0,43037732,False
2009-02-27,9,23,18,37,29,3,10,0,43037732,False
2009-02-27,9,44,5,37,45,9,6,0,43037732,True
2009-02-27,7,45,22,38,34,6,7,0,43037732,False
2009-03-04,34,18,1,45,31,11,5,0,28308420,False
2009-03-04,27,33,19,17,34,11,2,0,28308420,False
2009-03-04,21,3,2,37,49,7,9,0,28308420,False
2009-03-04,46,24,32,20,2,1,9,0,28308420,True
2009-03-04,1,3,6,34,13,6,9,0,28308420,False
2009-03-07,13,31,43,36,23,6,8,0,28040956,False
2009-03-07,6,29,43,49,8,11,7,0,28040956,False
2009-03-07,5,25,48,36,8,5,2,0,28040956,False
2009-03-07,6,12,21,15,27,11,9,0,28040956,False
2009-03-07,29,47,46,34,21,6,8,0,28040956,True
2009-03-13,17,40,38,29,12,7,11,0,16009561,False
2009-03-13,23,31,13,35,22,5,2,0,16009561,False
2009-03-13,28,13,12,8,48,8,4,0,16009561,False
2009-03-13,36,42,26,12,24,1,4,0,16009561,True
2009-03-13,5,13,29,33,9,5,2,0,16009561,False
2009-03-20,23,34,36,27,12,5,7,0,29717504,False
2009-03-20,31,12,35,23,16,4,6,2,29717504,True
2009-03-20,20,30,22,29,4,6,11,0,29717504,False
2009-03-20,45,4,36,46,49,9,8,0,29717504,False
2009-03-20,46,9,34,15,13,7,5,0,29717504,False
2009-03-27,20,46,37,41,49,6,4,0,15000000,False
2009-03-27,6,30,42,45,37,3,11,0,15000000,False
2009-03-27,26,34,19,44,43,4,6,0,15000000,False
2009-03-27,25,42,36,33,38,6,7,0,15000000,True
2009-03-27,16,6,37,40,15,10,5,0,15000000,False
2009-04-09,8,47,4,25,34,8,7,0,28509295,False
